,Hep_D1_1,Hep_D1_2,Hep_D1_3,SW1116_D1_1,SW1116_D1_2,SW1116_D1_3,SW48_D1_1,SW48_D1_2,SW48_D1_3
ENSG00000226899.1,0.093893,0,0.188988,0,0,0.091879,0,0,0.103913
ENSG00000226900.2,0.049575,0.148474,0,0,0,0,0.114431,0,0
ENSG00000226902.1,0,0,0,0,0,0,0,0,0
ENSG00000226903.3,0,0,0,0,0,0,0,0,0
ENSG00000226904.1,0,0,0,0,0,0,0,0,0
ENSG00000226905.1,0,0,0,0,0,0,0,0,0
ENSG00000226906.1,0,0.245394,0.099736,0,0,0,0,0,0
ENSG00000226908.1,0,0,0,0.521301,0,0,0,0,0
ENSG00000226912.1,0,0,0.27861,0,0,0,0.990988,0,0.322456
ENSG00000226913.2,0.091692,0.103184,0.139128,0.130273,0.043825,0.022571,0.128367,0.329204,0.090683
ENSG00000226915.1,0,0,0,0,0,0,0,0,0
ENSG00000226917.6,0,0,0,0,0.050805,0.130193,0.07737,0,0
ENSG00000226918.1,0,0,0,0,0,0,0,0,0
ENSG00000226919.4,0.037558,0,0,0,0,0,0,0.085343,0.054
ENSG00000226920.1,0,0,0,0,0,0,0,0,0
ENSG00000226921.7,0,0,0,0.077152,0,0,0,0,0
ENSG00000226925.1,0,0,0,0,0,0,0,0,0
ENSG00000226926.7,0,0.034991,0,0.03333,0,0,0,0,0
ENSG00000226927.1,0,0,0,0,0,0,0,0,0
ENSG00000226928.1,0,0,0,0,0.351095,0,0,0,0
ENSG00000226929.3,0,0,0,0,0,0,0,0,0
ENSG00000226930.1,0,0,0,0,0,0,0,0,0
ENSG00000226933.1,0,0,0,0,0,0,0,0,0
ENSG00000226935.6,0,0.174801,0,0,0.092614,0,0,0,0
ENSG00000226937.9,0.648686,0.414124,0.196269,0.243238,0.553735,0.126208,0.224998,0.573189,0.337583
ENSG00000226938.1,0,0,0,0,0,0,0,0,0
ENSG00000226939.1,0,0,0,0,0,0,0,0,0
ENSG00000226941.9,0,0,0,0,0,0,0,0,0
ENSG00000226942.2,0,0.03769,0.038353,0.32295,0.543097,0.530375,0.865262,0.559852,1.252999
ENSG00000226943.3,0,0,0,0.098227,0,0,0,0,0
ENSG00000226944.1,1.721338,0.434692,0.423654,0,0.457359,0.823961,1.028467,0,0.503139
ENSG00000226945.1,0,0,0,0.14188,0.16062,0,0,0,0
ENSG00000226946.1,0,0,0,0,0,0,0,0,0
ENSG00000226947.1,0,0,0,0,0,0,0,0,0
ENSG00000226948.2,0,0,0,0,0,0,0,0,0
ENSG00000226949.1,0,0,0,0,0,0,0,0,0
ENSG00000226950.8,61.181067,52.528833,58.30408,61.846259,57.998712,51.984136,57.267296,48.543273,53.336233
ENSG00000226952.1,0,0,0,1.041681,0,0,1.202417,1.191463,0
ENSG00000226953.8,0.391197,0.651619,0,0,0,0,0,0,0
ENSG00000226954.1,0.060867,0.045685,0,0.056171,0.060399,0.060469,0.154253,0.137931,0.083198
ENSG00000226955.1,0,0,0,0,0,0,0,0,0
ENSG00000226956.1,0,0,0,0,0,0,0,0,0
ENSG00000226957.1,0,0.137017,0,0,0,0,0,0,0.153297
ENSG00000226960.1,0,0,0,0,0,0,0,0,0
ENSG00000226961.3,0,0,0,0,0,0,0,0,0
ENSG00000226962.1,0,0,0,0,0,0,0,0,0
ENSG00000226963.1,0,0.179478,0,0.166331,0.377944,0,0,0,0.202114
ENSG00000226964.1,23.856484,17.109548,18.822373,2.354417,3.851355,2.65891,0.966231,1.230501,0.611848
ENSG00000226965.2,1.275723,0.989627,0.233185,0,0,0.226419,0.101289,0,0.126638
ENSG00000226967.1,0,0,0,0,0,0,0,0,0.066571
ENSG00000226968.1,0,0,0,0,0,0,0,0,0
ENSG00000226969.1,0,0,0,0,0,0,1.158001,0.364955,0.79698
ENSG00000226970.2,0,0,0,0,0,0,0,0,0
ENSG00000226971.1,0,0,0,0.047328,0,0,0,0,0
ENSG00000226972.2,0,0,0,0,0,0,0.822205,0,0
ENSG00000226973.1,0,0,0,0,0,0,0,0,0
ENSG00000226976.3,0,1.318594,0,0.656425,0.693991,0,0,0,0
ENSG00000226977.1,0,0,0,0,0,0,0,0,0
ENSG00000226978.1,0,0,0,0,0,0,0,0,0
ENSG00000226979.9,0.27845,0.190864,0,0.406559,0.253117,0.094367,0.216249,0.195894,0.423992
ENSG00000226981.2,0,0,0,0,0,0,0,0,0
ENSG00000226982.4,0.02317,0,0,0,0,0,0,0,0.050524
ENSG00000226983.3,0,0,0,0,0,0,0,0,0
ENSG00000226984.1,0,0,0,0,0,0,0,0,0.363072
ENSG00000226985.7,0,0.077784,0,0,0,0.080978,0,0,0
ENSG00000226986.4,0,0,0,0,0,0,0,0,0
ENSG00000226987.1,0,0,0,0,0,0,0,0,0
ENSG00000226989.1,0,0,0,0,0,0,0,1.878212,0
ENSG00000226990.1,0,0,0,0,0,0,0,0,0
ENSG00000226991.2,0,0,0,0,0,0,0.706083,0,0
ENSG00000226992.1,0,0,0,0,0,0,0,0,0
ENSG00000226994.9,0,0.07981,0.08077,0,0,0,0.090853,0.276946,0
ENSG00000226995.9,0,0,0,0,0,0,0,0,0
ENSG00000226996.5,0,0,0,0,0,0,0,0,0
ENSG00000226998.1,0,0,0,0,0,0,0,0,0
ENSG00000226999.1,0,0,0,0,0,0,0,0,0
ENSG00000227000.2,0,0,0,0,0,0,0,0,0
ENSG00000227001.3,0,0,0,0,0,0.135573,0.152713,0.158221,0.297769
ENSG00000227002.2,0,0,0,0,0,0,0,0,0
ENSG00000227004.2,0,0,0,0,0,0,0,0,0
ENSG00000227006.2,0.201456,0.050047,0.20338,0.095096,0,0.049471,0.113445,0.517139,0.717951
ENSG00000227007.1,0.029458,0.040476,0.069471,0.194069,0.30396,0.1891,0.425837,0.465965,0.650957
ENSG00000227008.2,0,0,0,0,0.719736,0.324287,0,0,0.388651
ENSG00000227009.1,0,0,0,0,0,0,0,0,0
ENSG00000227011.4,0,0,0,0,0,0,0,0,0
ENSG00000227012.3,0,0.062347,0.107124,0,0,0,0,0,0.06893
ENSG00000227013.3,0,0,0,0,0,0,0,0,0
ENSG00000227014.6,0.148673,0.316997,0.191135,0.552017,0.544848,0.620665,1.057661,1.240361,1.021716
ENSG00000227015.1,0,0,0,0,0,0,0,0,0
ENSG00000227016.3,0,0,0,0,0,0,0,0,0
ENSG00000227017.1,0,0.257508,0,0,0,0,0,0.150987,0
ENSG00000227018.1,0,0,0,0,0,0,0,0,0
ENSG00000227019.2,0,0,0,0,0,0,0,0,0
ENSG00000227023.1,0,0,0,0,0,0,0,0,0
ENSG00000227028.6,0,0,0,0,0,0,0,0,0
ENSG00000227029.1,0,0,0,0,0,0,0,0,0
ENSG00000227032.1,0.468646,0,0.188661,0.264195,0.19785,0,0.426027,0,0
ENSG00000227033.1,0,0,0,0,0,0,0,0,0
ENSG00000227034.1,0,0,0,0,0,0,0,0,0
ENSG00000227035.1,0,0,0,0,0,0,0,0,0
ENSG00000227036.10,0.816022,0.46316,0.525818,41.321993,44.638529,38.726093,19.260767,21.176613,20.529727
ENSG00000227038.4,6.774771,9.239416,9.536235,0,0,0,0,0,0
ENSG00000227039.8,0,0.0662,0.237749,4.418565,4.534842,3.42035,0.074844,0.03783,0.251251
ENSG00000227040.4,0,0,0,0,0.183479,0,0,0.205919,0
ENSG00000227042.1,0,0,0,0,0,0,0,0,0
ENSG00000227043.3,0,0,0,0,0,0,0,0,0
ENSG00000227045.1,0,0,0,0,0,0,0,0,0
ENSG00000227047.1,0,0,0,0,0,0,0,0,0
ENSG00000227048.2,0,0,0,0,0,0,0,0,0.471356
ENSG00000227050.1,0,0,0,0,0.243074,0,0,0,0.26144
ENSG00000227051.7,2.757489,2.671959,3.044894,0.373744,0.24583,0.251785,0.023642,0.02572,0.015872
ENSG00000227053.2,1.157773,1.454574,0.772515,6.453134,5.878581,9.362369,0,0,0
ENSG00000227054.1,0,0,0,0,0,0,0,0,0
ENSG00000227055.1,0,0,0,0,0,0,0,0,0
ENSG00000227056.2,0,0,0,0,0,0,0,0.11869,0
ENSG00000227057.10,42.088863,38.733876,40.495287,37.563878,38.236999,41.972101,43.305435,39.822004,43.791934
ENSG00000227058.1,0,0,0,0,0,0,0,0,0
ENSG00000227059.7,0,0,0,0,0,0,0,0,0
ENSG00000227060.7,0.196847,0.115252,0,0,0,0.112528,0.13077,0.215991,0
ENSG00000227061.2,0,0,0,0,0,0,0,0,0
ENSG00000227062.2,0,0,0,0,0,0,0,0,0
ENSG00000227063.5,0,0,0,0,0,0,0,0,0
ENSG00000227064.1,0,0,0,0,0,0,0,0,0
ENSG00000227066.2,18.143131,18.327924,20.36754,0.091092,0.025336,0.071038,0.404141,0.244927,0.2885
ENSG00000227067.3,0,0,0,0,0,0,0,0,0
ENSG00000227068.1,0,0,0,0,0,0,0,0,0
ENSG00000227069.1,0,0.082148,0,0,0,0,0,0,0
ENSG00000227070.2,1.175059,0.461652,1.217911,2.114155,2.970626,0.672255,0,0,0
ENSG00000227071.1,0.496495,0.502697,2.925259,0,0,1.424613,0,0.619433,0
ENSG00000227072.1,0,0,0,0,0,0,0,0,0
ENSG00000227073.1,0,0,0,0,0,0,0.302628,0,0
ENSG00000227075.1,0,0,0,0,0,0,0,0,0
ENSG00000227076.1,0,0,0,2.47404,1.926961,1.734261,3.791186,0.565806,4.241253
ENSG00000227077.3,0,0.682896,0,0,0,0,0,0,0
ENSG00000227078.1,0,0,0,0,0,0.198156,0,0,0
ENSG00000227080.2,0.513177,0.501655,0.417324,2.240584,1.392854,2.178024,3.868516,3.233654,3.461826
ENSG00000227081.5,1.205706,0,1.085742,1.051566,0,1.169449,0,0,2.457859
ENSG00000227082.3,0.11055,0.028447,0.159525,0.055755,0.015106,0.01556,0,0,0
ENSG00000227083.1,0.388244,0,0.775797,0.360809,1.026876,0.753346,0,0.463697,0.658357
ENSG00000227087.4,0,0,0,0,0,0,0,0,0
ENSG00000227088.2,0,0,0,0,0,0,0,0,0
ENSG00000227089.2,0,0,0,0,0,0,0,0,0
ENSG00000227090.1,0,0,0,0,0,0,0,0,0
ENSG00000227091.2,0,0,0,0,0,0,0,0,0
ENSG00000227094.1,0,0,0,0.191887,0,0,0,0,0
ENSG00000227096.1,0,0,0,0,0,0,0,0,0
ENSG00000227097.5,0,25.716354,100.348695,90.441808,0,82.948158,0,30.567147,0
ENSG00000227098.2,0,0,0,0,0,0,0,0,0
ENSG00000227101.2,0,0,0,0.053531,0,0,0,0,0
ENSG00000227102.2,0,0,0,0,0,0,0,0,0
ENSG00000227104.3,0,0,0,0,0,0,0,0,0
ENSG00000227105.1,0,0,0,0,0,0.019129,0,0,0
ENSG00000227107.1,0.089634,0.355853,0.30208,0,0,0,0,0,0
ENSG00000227108.1,0,0,0,0,0,0,0,0,0
ENSG00000227109.1,0,0,0,0,0,0,0,0,0
ENSG00000227110.7,0.55245,1.016899,0.055777,0.658268,0.622053,0.355043,0.030917,0.031232,0.030097
ENSG00000227113.2,0,0,0,0,5.217522,0,0,0,2.631216
ENSG00000227115.10,0.018613,0.018198,0.041133,0,0,0.171901,0.035895,0,0
ENSG00000227117.6,6.335422,6.200005,8.206345,0,0,0,0,0,0
ENSG00000227118.3,0,0,0,0,0,0,0,0,0
ENSG00000227120.1,0,0,0,0,1.694714,1.536515,0,0,0
ENSG00000227121.2,0,0,0,0,0,0,0,0,0.045591
ENSG00000227123.1,0,0.219865,0,0,0,0,0.766725,0,0.498526
ENSG00000227124.11,3.701535,4.219447,3.475311,4.699602,5.457405,4.905809,2.64003,5.935344,4.647718
ENSG00000227125.1,0,0,0,0,0,0,0,0,0
ENSG00000227128.5,0,0.134302,0.071093,0.044358,0,0.161514,1.884247,1.939491,1.213252
ENSG00000227131.1,0,0,0,0,0,0,0,0,0
ENSG00000227133.1,0,0,0,0,0,0,0,1.11405,0
ENSG00000227134.1,0,0,0,0,0,0,0,0,0
ENSG00000227138.1,0,0,0,0,0,0,0,0,0
ENSG00000227139.1,0,0,0,0,0,0,0,0,0
ENSG00000227140.3,0,0,0,0,0,0,0,0,0
ENSG00000227141.2,0.07287,0,0.049136,0,0,0,0,0,0
ENSG00000227143.1,0,0,0,0,0,0,0,0,0
ENSG00000227145.2,0.053523,0,0.054021,0,0,0,0,0,0
ENSG00000227148.1,0,0,0,0,0,0,0,0,0
ENSG00000227149.1,0,0,0,0,0,0,0,0,0
ENSG00000227150.1,0,0,0,0,0,0,0,0,0
ENSG00000227152.6,0,0,0,0,0,0,0,0,0.037154
ENSG00000227154.4,0,0,0,0,0,0,0,0,0
ENSG00000227155.7,0,0,0,0,0,0,0,0,0.272873
ENSG00000227157.2,0,0,0,0,0,0.073953,0,0,0
ENSG00000227158.1,0.210418,0.069779,0.424251,0,0,0,0,0,0
ENSG00000227159.8,0,0,0,0,0,0,0,0,0
ENSG00000227160.3,0.259274,0,0,0,0,0.12647,0,0,0
ENSG00000227161.1,0,0,0,0,0,0,0,0,0
ENSG00000227163.2,0,0,0,0,0,0,0,0,0.231584
ENSG00000227165.10,0.463489,0.286705,0.214639,0.18453,0.163315,0.297078,0.665359,0.801795,0.72821
ENSG00000227166.1,0,0,0,0,0,0,0,0,0
ENSG00000227167.1,0,0,0,0,0,0,0,0,0
ENSG00000227169.2,0,0,0,0,0,0,0,0,0
ENSG00000227170.1,0,0,0,0,0,0,0,0,0
ENSG00000227172.2,0.339042,0,0,0,0,0,0,0,0
ENSG00000227173.1,0,0,0,0,0,0,0,0,0
ENSG00000227175.1,0,0.428407,0,0,0,0,0,0,0
ENSG00000227176.1,0,0,0.105059,0,0.11029,0.102134,1.189702,0.727863,0.115877
ENSG00000227177.1,0,0,0,0,0,0,0,0,0
ENSG00000227179.7,0,0,0.049326,0,0,0,0,0,0
ENSG00000227180.1,0,0,0,0,0,0,0,0,0
ENSG00000227181.1,0,0,0,0,0,0,0,0,0
ENSG00000227182.1,0.084192,0,0.169581,0,0,0,0,0,0
ENSG00000227183.3,0,0,0,0,0,0,0,0,0
ENSG00000227186.1,0,0,0,0,0,0,0,0,0
ENSG00000227187.1,0,0,0,0,0,0,0,0,0
ENSG00000227188.1,0,0,0,0.206579,0.944135,0.431663,0,0,0
ENSG00000227189.2,0,0,0,0,0,0,0,0,0
ENSG00000227191.8,0,0,0,0,0,0,0,0,0
ENSG00000227192.1,1.093851,1.824164,1.640715,0,0.771277,0.354105,0,0,0
ENSG00000227193.2,0,0,0,0,0,0,0.264486,0,0
ENSG00000227195.11,23.801676,24.416566,27.071302,2.762302,3.279517,2.772508,77.172323,79.413729,85.601032
ENSG00000227196.1,0,0,0,0,0,0,0,0,0
ENSG00000227197.1,0,0,0,0.186417,0,0.097091,0,0.690447,0.549919
ENSG00000227198.1,0,0,0,0,0,0,0,0,0
ENSG00000227199.1,0.915788,1.551928,1.223092,1.019624,2.34738,1.481856,4.184133,3.937583,4.675534
ENSG00000227200.1,0.892678,0,0.439124,0,0,0,0.533547,0,0
ENSG00000227201.2,0.569719,1.21535,0.983807,0.153148,0,0.07973,0.369005,0.469026,0.449188
ENSG00000227203.3,0,0,0.411908,0,0,0,0.499521,0,0
ENSG00000227204.1,0,0,0,0.126417,0,0,0,0,0
ENSG00000227205.4,0,0,0,0,0,0,0,0,0
ENSG00000227206.1,0,0,0,0,0,0,0,0,0
ENSG00000227207.2,0,0,0,0,0,0,0,0,0
ENSG00000227209.1,0,0,0,0,0,0,0,0,0
ENSG00000227210.2,1.798263,0.940531,1.422629,0.142409,0.424287,0.634185,0,0,0
ENSG00000227211.2,0,0,0,0,0,0,1.293942,1.348126,0.634668
ENSG00000227212.3,10.342127,3.737033,2.574697,1.559579,0.79083,0.35721,5.339313,9.726685,15.432822
ENSG00000227213.1,0,0,0,0,0,0,0,0.373527,0.35055
ENSG00000227214.2,0.936917,1.051438,1.121424,2.155236,2.001885,1.615073,3.524483,3.843867,4.467985
ENSG00000227215.1,0,0,0,0,0.255008,0,0.281666,0,0
ENSG00000227217.1,0,0,0,0,0,0,0,0,0
ENSG00000227218.7,4.00183,2.941914,1.747874,2.480677,1.826259,1.504837,6.44232,6.0564,5.056575
ENSG00000227224.1,0,0,0,0,0,0,0,0,0
ENSG00000227225.1,0.232886,0.077263,0,0,0,0,0.087922,0,0
ENSG00000227227.1,0,0.171307,0.171946,0,0,0,0,0,0
ENSG00000227230.1,0.522735,0.131324,0.523284,0.234847,0.135994,0.497938,0.150262,0.222909,0.362442
ENSG00000227232.5,8.207372,8.414765,9.179703,14.806264,17.455325,13.672923,18.42604,15.327981,17.815387
ENSG00000227233.1,0,0,0,0,0,0,0,0,0.02767
ENSG00000227234.2,0.513545,0.257765,0,1.185343,1.903828,0.813738,0,0,0
ENSG00000227236.2,0,0,0,0.034665,0.193169,0.072111,0,0,0
ENSG00000227237.1,0,0,0,0,0,0,0,0,0
ENSG00000227238.1,0,0,0,0,0,0,0,0,0
ENSG00000227240.2,0,0.091923,0.557302,0,0,0,0,0,0
ENSG00000227241.1,0,0,0,0,0,0,0,0,0
ENSG00000227242.4,0,0,0,0.03333,0,0,0,0,0
ENSG00000227243.3,0,0,0,0,0,0.151771,0,0,0
ENSG00000227244.3,0,0,0,0,0,0,0,0,0
ENSG00000227245.1,0,0,0,0,0,0,0,0,0
ENSG00000227247.1,0,0,0,0,0,0,0,0,0
ENSG00000227248.1,0,0,0,0.269779,0,0,0,0,0
ENSG00000227249.1,0,0,0,0,0,0,0,0,0
ENSG00000227251.1,0,0,0,0,0,0,0,0,0
ENSG00000227252.2,1.497236,1.265168,1.08003,0.699804,0.778522,0.582273,2.166634,1.575256,1.890069
ENSG00000227253.3,0,0.648608,0.383379,0.251759,0.517758,0.243892,0,0,0.982654
ENSG00000227254.1,0,0,0,0,0,0,0,0,0
ENSG00000227255.1,0,0,0,0,0,0,0,0,0
ENSG00000227256.1,0.210163,0.104741,0.10567,0.197213,0.443752,0,0.957458,0.244088,0.582858
ENSG00000227257.1,0,0,0,0,0,0,0,0.489595,0
ENSG00000227258.7,12.418011,9.56822,11.843348,2.074118,1.557421,1.714379,1.48631,0.776337,1.728411
ENSG00000227259.2,0,0,0,0,0,0,0,0,0
ENSG00000227260.2,0,0.151826,0.152299,0,0,0.295932,0,0,0
ENSG00000227261.1,0,0,0,0,0,0,0,0,0
ENSG00000227262.3,7.530498,5.725687,6.539715,0,0.077313,0,0,0,0
ENSG00000227264.3,0,0,0,0,0,0,0,0,0
ENSG00000227265.2,0,0,0,0,0,0,0,0,0
ENSG00000227267.3,0,0,0,0.309511,0,0,0,0,0
ENSG00000227268.5,0.939847,0.90612,0.872206,0.388024,0.549966,0.630423,3.008663,2.195529,2.94529
ENSG00000227269.1,0,0,0.291798,0,0,0,0.346984,0,0
ENSG00000227270.1,0,0,0,0,0,0,0,0,0
ENSG00000227271.1,0,0,0,0,0,0,0,0,0
ENSG00000227274.1,0,0,0,0,0,0,0,0,0
ENSG00000227275.1,0,0,0,0,0,0,0,0,0
ENSG00000227278.1,0,0,0,0.952849,0,0,0,0,0
ENSG00000227279.2,0,0,0,0,0.29377,0,0,0,0
ENSG00000227282.1,0,0,0,0,0,0,0,0,0
ENSG00000227283.1,0,0,0,0,0,0,0,0,0
ENSG00000227284.2,0,0,0,0,0,0,0,0,0
ENSG00000227288.3,0,0,0,0,0,0,0,0,0
ENSG00000227289.3,0,0,0,0,0,0,0,0,0
ENSG00000227290.2,0,0,0,0,0,0,0,0,0
ENSG00000227291.1,0,0,0,0,0,0,0,0,0
ENSG00000227292.1,0,0,0,0,0,0,0,0,0
ENSG00000227293.1,0,0,0,0,0,0,0,0,0
ENSG00000227294.1,0,0,0,0,0,0,0,0,0
ENSG00000227295.2,0.098076,0.064881,0.132242,0,0,0,0,0,0
ENSG00000227297.1,0,0,0,0,0.100327,0,0,0,0
ENSG00000227298.1,0,0,0,0,0,0,0,0,0
ENSG00000227300.13,0.333705,0.206862,0.139542,0.304969,0.097246,0.045329,0,0.105112,0
ENSG00000227301.1,0,0,0,0,0,0,0,0,0
ENSG00000227302.1,0,0,0,0,0,0,0,0,0
ENSG00000227303.1,0,0,0,0,0,0,0,0,0
ENSG00000227304.3,0,0,0.089204,0.04172,0.23272,0,0.151992,0.05028,0.096848
ENSG00000227305.2,0,0,0,0,0,0,0,0,0
ENSG00000227306.1,0,0,0,0,0,0,0,0,0
ENSG00000227307.1,0,0.078056,0,0,0,0,0,0,0
ENSG00000227308.2,0.118763,0.125021,0.031843,0.762462,1.097234,0.669323,3.494714,4.431303,4.009038
ENSG00000227309.1,0,0,0,0,0,0,0,0,0
ENSG00000227311.3,0,0,0,0,0,0,0,0,0
ENSG00000227312.2,0,0,0,0,0,0,0,1.348126,0
ENSG00000227313.1,0,0,0,0,0,0,0,0,0
ENSG00000227321.2,0.346628,0.551724,0.279568,0.653113,0.950545,0.815799,1.820865,1.034621,2.663795
ENSG00000227329.2,0,1.602081,0,0,4.902415,0,1.643968,0,3.45865
ENSG00000227330.1,0,0,0,0,0,0,0,0,0
ENSG00000227331.1,0.693577,0.197463,1.295818,1.395578,1.464233,1.356789,0.676264,0.689135,0.658661
ENSG00000227335.1,0,0,0,0,0,0,0,0,0
ENSG00000227336.1,0,0,0,0,0,0,0,0,0
ENSG00000227337.1,0,0,0,0,0,0,0,0,0
ENSG00000227338.2,0,0,0,0,0,0,0,0,0
ENSG00000227339.1,0,0,0,0,0,0,0,0,0
ENSG00000227342.1,0,0,0,0,0,0,0,0,0
ENSG00000227343.1,0,0,0,0,0,0,0,0,0
ENSG00000227344.2,0,0,0,0.039749,0.044334,0,0.0485,0.097823,0.140785
ENSG00000227345.9,10.274704,10.157004,9.571418,8.386791,14.10111,11.762392,11.87237,12.38248,10.428782
ENSG00000227347.1,0,0,0,0,0,0,0,0,0
ENSG00000227348.1,0,0,0,0,0,0,0,0,0
ENSG00000227349.1,0,0,0,0,0,0,0,0,0
ENSG00000227350.1,0,0,0,0,0,0,0,0.624329,0
ENSG00000227351.2,0.911865,0.81744,0.642519,0,0,0,0,0,0
ENSG00000227352.1,0,0,0,0,0,0,0,0,0
ENSG00000227353.1,0,0,0,0,0,0,0,0,0
ENSG00000227354.7,4.543261,3.751368,4.057731,2.120723,3.097252,1.725252,1.629256,1.629676,1.584101
ENSG00000227355.5,1.356945,3.196621,4.565583,0.2306,0.718859,0.173584,0,0,0.604049
ENSG00000227356.2,0,0,0,0,0,0,0.392551,0,0
ENSG00000227358.1,0,0,0,0,0,0,0,0,0
ENSG00000227359.1,0.530766,0.884904,2.477753,0.823619,1.49683,1.203308,0,0.63059,0
ENSG00000227360.2,0,0,0,0,0,0,0,0,0
ENSG00000227361.1,0,0,0,0,0,0,0,0,0
ENSG00000227364.1,0,0,0,0,0,0,0,0,0
ENSG00000227365.1,0,0,0,0,0,0,0,0,0
ENSG00000227367.1,0,0,0,0,0,0,0,0,0
ENSG00000227368.1,0,0,0,0,0,0,0,0,0
ENSG00000227370.1,1.077831,0,0.535623,0.496987,0.57099,2.339368,4.01926,6.985461,4.499288
ENSG00000227371.1,0,0,0,0,0.351095,0,0,0,0
ENSG00000227372.12,6.278366,6.752198,6.8045,0.602379,0,0,0.074596,0.11321,0.100048
ENSG00000227373.6,1.023308,0.895765,0.564472,0.172437,0.234616,0.102636,2.198496,0.381878,0.803074
ENSG00000227374.1,0,0,0,0,0,0,0,0,0
ENSG00000227375.6,0.757204,0.873096,0.783633,0.436981,0.214178,0.512241,0.180173,0.170084,0.131557
ENSG00000227376.1,1.459011,0.729818,0.72975,0.678883,1.157562,0.53127,0.633157,0.86782,0.616834
ENSG00000227379.2,0.228629,0,0,0,0.242043,0.663614,0,0,0
ENSG00000227382.1,0.066169,0.065813,0.200175,0.062359,0.209351,0,0.37382,0.151767,0.072801
ENSG00000227383.1,0,0,2.527306,0,0.690163,0,0,1.583,0
ENSG00000227386.1,0,0,0,0,0,0,0,0,0
ENSG00000227388.3,2.368627,0.981186,1.159464,3.999759,5.304877,2.257098,2.591353,3.638741,4.73675
ENSG00000227391.1,0,0,0,0,0,0,0,0,0
ENSG00000227392.3,1.02189,0.587654,0.711759,0,0,0,0,0,0
ENSG00000227393.1,0,0,0,0,0,0,0,0,0
ENSG00000227394.1,0,0,0,0,0,0,0,0,0.185983
ENSG00000227395.1,0,0,0,0,0,0,0,0,0
ENSG00000227397.1,0,0,0,0,0,0,0,0,0
ENSG00000227398.6,2.642941,3.015918,3.112426,1.269943,1.18949,0.997998,2.605972,2.061403,1.977225
ENSG00000227399.1,0,0,0,0,0,0,0.277806,0,0
ENSG00000227400.2,0,0,0,0,0,0,0,0,0
ENSG00000227401.1,0,0,0,1.686609,0,1.835463,0,0,1.037377
ENSG00000227403.3,5.016907,5.657592,4.881489,3.82646,4.584935,4.329279,3.946153,3.804135,5.126503
ENSG00000227404.1,0,0,0,0,0,0,0,0,0
ENSG00000227406.1,0,0,0,0,0,0,0,0,0
ENSG00000227407.1,0.197679,0,0,0.36727,0.41831,0.444613,1.376009,1.181743,0.44728
ENSG00000227408.1,0,0,0,0,0,0,0,0,0
ENSG00000227409.1,0,0,0,0,0,0,0,0,0
ENSG00000227411.1,0.055569,0.165708,0.336473,0.052432,0,0,0,0,0
ENSG00000227412.1,0,0,0,0,0,0,0,0,0
ENSG00000227413.1,0,0,0.502934,0,0,0,1.836936,0,0
ENSG00000227416.2,0,0,0,0,0,0,0,0,0
ENSG00000227417.3,0.418118,0.417482,0.139806,0,0,0.135856,1.118991,0.163646,0.622994
ENSG00000227418.6,0,0,0,0,0,0,0,0,0
ENSG00000227421.2,0,0,0,0,0,0,0,0,0
ENSG00000227423.2,0,0.165314,0,0,0,0,0,0,0
ENSG00000227425.1,0,0,0,0,0,0,0,0,0
ENSG00000227426.1,0,0,0,0,0,0,0,0,0
ENSG00000227427.1,0,0,0,0,0,0,0,0,0
ENSG00000227430.1,0,0,0,0,0,0,0,0,0
ENSG00000227431.6,0.564666,2.811103,1.351139,0.240362,0.597151,0.715398,5.455289,0.75119,1.003292
ENSG00000227432.1,0,0,0,0,0,0,0,0,0.464999
ENSG00000227433.1,0,0,0,0.42468,0,0,0,1.166001,0.546512
ENSG00000227434.2,0,0,0,0,0,0,0,0,0
ENSG00000227436.1,0.342591,0.171307,0.514284,0,0,0,0,0.406331,0.578186
ENSG00000227437.1,0,0,0,0,0,0,0,0,0
ENSG00000227438.1,0,0,0,0,0,0,0,0,0
ENSG00000227440.1,0.872941,0.292478,0.577518,3.748934,1.233668,3.082535,0.343154,0.713445,2.344876
ENSG00000227443.2,0,0,0,0,0,0,0,0,0
ENSG00000227444.1,0,0,0,0,0,0,0,0,0
ENSG00000227445.1,0,0,0,0,0,0,0,0,0
ENSG00000227447.1,0,0,0,0,0,0,0,0,0
ENSG00000227449.9,0,0,0,0,0,0,0,0,0
ENSG00000227453.1,0,0,0,0,0,0,0.172552,0,0
ENSG00000227454.2,0,0.08348,0.084404,0,0,0,0,0,0.277668
ENSG00000227455.3,0.126753,0.125895,0,0.039925,0.04453,0.124595,0,0.144229,0.046266
ENSG00000227456.9,0.14157,0.029988,0.251153,0.780632,0.751127,0.144681,0.806722,0.261014,0.494447
ENSG00000227459.1,0,0,0,0,0,0,0,0,0
ENSG00000227462.1,0,0,0,0,0,0,0,0,0
ENSG00000227463.3,0.061464,0.122014,0.155347,0.116308,0.194277,0.151196,0.240847,0.383219,0.402726
ENSG00000227465.1,0,0,0,0,0,0,0,0,0
ENSG00000227466.1,0,0,0,0,0,0,0,0,0
ENSG00000227467.3,0.122385,0.145989,0.099368,0.232195,0.232497,0.218505,0.384632,0.305209,0.373978
ENSG00000227470.1,0,0,0,0,1.766107,0,0,0,0
ENSG00000227471.9,0.423193,0.419713,0.579194,0.381768,0.319843,0.183317,0.383176,0.668874,0.637495
